,id,title,source,year,url,desc,tags,contains
411,hunter-Spring-CSCI235,CSCI235: Software Design and Analysis II,Hunter,Spring 2018,http://compsci.hunter.cuny.edu/~sweiss/courses/csci235.php,"This course is a sequel to CSci 135 Software Design and Analysis I. It introduces the concept of abstract data types, called ADTs for short, as well as specific ADTS such as queues, stacks, lists, and binary trees. It also introduces algorithms for a few common problems such as sorting. Practically speaking, it furthers the students' programming skills with topics such as recursion, pointers, and exception handling, and provides a chance to improve software engineering skills and to give the students practical experience for more productive programming.",['CSCI235'],"{'videos': False, 'written': True, 'assignments': False}"
412,hunter-Spring-CSCI335,CSCI335: Software Design and Analysis III,Hunter,Spring 2020,http://compsci.hunter.cuny.edu/~sweiss/courses/csci335.php,"This course is a sequel to CSCI 235 Software Design and Analysis II. Its principal objective is to expand on topics in the design and analysis of algorithms and data structures. This includes the introduction of hashes, heaps, various forms of trees, and graphs. It also revisits recursion and the sorting problem from a higher perspective than was presented in the prequels. On top of this, it is intended to introduce methods of algorithmic analysis.",['CSCI335'],"{'videos': False, 'written': True, 'assignments': True}"
413,davis-Fall-ECS122A,ECS122A: Algorithm Design and Analysis,Davis,Fall 2010,http://web.cs.ucdavis.edu/~gusfield/cs122f10/,"The purpose of the course is to introduce fundamental techniques and viewpoints for the design and the analysis of efficient algorithms, and to study important specific algorithms. The course relies heavily on mathematics and mathematical thinking in two ways. First as a way of proving properties about particular algorithms such as termination, and correctness. Second, as a way of establishing bounds on the worst case (or average case) use of some resource, usually time, by a specific algorithm.",['ECS122A'],"{'videos': True, 'written': True, 'assignments': False}"
414,davis-Winter-ECS222A,ECS222A: Graduate Level Algorithm Design and Analysis,Davis,Winter 2011,http://web.cs.ucdavis.edu/~gusfield/cs222w11/,"In some ways, this course examines the same issues as the undergraduate course (cs 122A here), but chooses more advanced and complex algorithms, examines some issues more deeply, and requires .more difficult and interesting homework",['ECS222A'],"{'videos': True, 'written': True, 'assignments': True}"
415,mit-Fall-6.006,6.006: Introduction to Algorithms,MIT,Fall 2011,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-006-introduction-to-algorithms-fall-2011/index.htm,"This course provides an introduction to mathematical modeling of computational problems. It covers the common algorithms, algorithmic paradigms, and data structures used to solve these problems. The course emphasizes the relationship between algorithms and programming, and introduces basic performance measures and analysis techniques for these problems.",[6.006],"{'videos': True, 'written': True, 'assignments': True}"
416,mit-Spring-6.046J,6.046J: Design and Analysis of Algorithms,MIT,Spring 2015,http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-046j-design-and-analysis-of-algorithms-spring-2015/index.htm,"This is an intermediate algorithms course with an emphasis on teaching techniques for the design and analysis of efficient algorithms, emphasizing methods of application. Topics include divide-and-conquer, randomization, dynamic programming, greedy algorithms, incremental improvement, complexity, and cryptography.",['6.046J'],"{'videos': True, 'written': True, 'assignments': True}"
417,mit-Spring-6.851,6.851: Advanced Data Structures,MIT,Spring 2014,http://courses.csail.mit.edu/6.851/spring14/index.html,"Data structures play a central role in modern computer science. You interact with data structures even more often than with algorithms (think Google, your mail server, and even your network routers). In addition, data structures are essential building blocks in obtaining efficient algorithms. This course covers major results and current research directions in data structures:",[6.851],"{'videos': True, 'written': True, 'assignments': True}"
418,mit-Fall-6.854,6.854: Advanced Algorithms,MIT,Fall 2020,http://courses.csail.mit.edu/6.854/current/,This course is designed to be a capstone course in algorithms that surveys some of the most powerful algorithmic techniques and key computational models. It aims to bring the students up to the level where they can read and understand research papers.,[6.854],"{'videos': True, 'written': True, 'assignments': True}"
419,fayetteville-Spring-CSCE3193,CSCE3193: Programming Paradigms,Fayetteville,Spring 2011,http://www.csce.uark.edu/~sgauch/3193/S11/index.html,"Programming in different paradigms with emphasis on object oriented programming, network programming and functional programming. Survey of programming languages, event driven programming, concurrency, software validation.",['CSCE3193'],"{'videos': False, 'written': True, 'assignments': True}"
420,mit-Spring-6.045,6.045: Great Ideas in Theoretical Computer Science,MIT,Spring 2015,https://stellar.mit.edu/S/course/6/sp15/6.045/index.html,"This course provides a challenging introduction to some of the central ideas of theoretical computer science. Beginning in antiquity, the course will progress through finite automata, circuits and decision trees, Turing machines and computability, efficient algorithms and reducibility, the P versus NP problem, NP-completeness, the power of randomness, cryptography and one-way functions, computational learning theory, and quantum computing. It examines the classes of problems that can and cannot be solved by various kinds of machines. It tries to explain the key differences between computational models that affect their power.",[6.045],"{'videos': False, 'written': True, 'assignments': False}"
